timestamp,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,day_of_week,year,month,hour,day_of_week_encoded
2024-01-21 16:44:30,71,18,20,33,77,59,0.1221281741233373,Sunday,2024,1,16,3
2024-01-22 00:04:30,81,22,22,37,142,67,0.1030042918454935,Monday,2024,1,0,1
2024-01-22 13:10:30,72,16,18,38,49,62,0.1201513718070009,Monday,2024,1,13,1
2024-01-22 13:54:00,82,17,23,42,44,49,0.0379346680716543,Monday,2024,1,13,1
2024-01-22 14:10:00,83,22,20,41,86,55,0.0555004955401387,Monday,2024,1,14,1
2024-01-22 14:12:30,82,19,23,40,93,73,0.0845624385447394,Monday,2024,1,14,1
2024-01-22 14:17:00,59,12,17,30,12,50,0.0623946037099494,Monday,2024,1,14,1
2024-01-22 14:23:30,80,21,23,36,69,53,0.0535077288941736,Monday,2024,1,14,1
2024-01-22 14:28:00,73,16,16,41,68,63,0.1098790322580645,Monday,2024,1,14,1
2024-01-22 15:15:30,81,21,17,43,79,66,0.0850622406639004,Monday,2024,1,15,1
2024-01-22 15:55:00,76,17,18,41,98,57,0.0895813047711781,Monday,2024,1,15,1
2024-01-22 16:26:00,78,20,21,37,109,59,0.0919786096256684,Monday,2024,1,16,1
2024-01-22 21:28:30,61,15,21,25,28,67,0.1319554848966613,Monday,2024,1,21,1
2024-01-23 12:14:30,70,18,19,33,70,56,0.0721966205837173,Tuesday,2024,1,12,5
2024-01-23 13:19:00,71,17,23,31,65,56,0.0614805520702634,Tuesday,2024,1,13,5
2024-01-23 13:58:30,81,19,19,43,121,62,0.1062091503267973,Tuesday,2024,1,13,5
2024-01-23 14:12:30,83,22,20,41,88,72,0.113837095191364,Tuesday,2024,1,14,5
2024-01-23 14:12:30,85,20,23,42,86,50,0.0338600451467268,Tuesday,2024,1,14,5
2024-01-23 14:29:30,80,22,17,41,94,63,0.0893054024255788,Tuesday,2024,1,14,5
2024-01-23 14:34:00,73,19,20,34,54,52,0.1557632398753894,Tuesday,2024,1,14,5
2024-01-23 14:41:00,86,22,19,45,82,51,0.0633608815426997,Tuesday,2024,1,14,5
2024-01-23 14:45:30,69,19,14,36,38,51,0.0555555555555555,Tuesday,2024,1,14,5
2024-01-23 15:14:30,72,19,12,41,83,66,0.0699300699300699,Tuesday,2024,1,15,5
2024-01-23 17:11:30,66,18,18,30,86,59,0.115138592750533,Tuesday,2024,1,17,5
2024-01-24 01:03:00,76,18,20,38,105,66,0.1328609388839681,Wednesday,2024,1,1,6
2024-01-24 13:32:30,83,22,21,40,63,52,0.0435835351089588,Wednesday,2024,1,13,6
2024-01-24 13:45:00,68,20,14,34,36,53,0.0671328671328671,Wednesday,2024,1,13,6
2024-01-24 13:45:00,79,18,23,38,99,50,0.0670037926675094,Wednesday,2024,1,13,6
2024-01-24 14:06:00,76,15,20,41,77,56,0.0841995841995842,Wednesday,2024,1,14,6
2024-01-24 14:17:30,81,20,20,41,89,71,0.1057312252964426,Wednesday,2024,1,14,6
2024-01-24 14:49:00,65,18,14,33,5,46,0.1139240506329113,Wednesday,2024,1,14,6
2024-01-24 14:58:30,84,19,19,46,87,63,0.0800376647834275,Wednesday,2024,1,14,6
2024-01-24 14:58:30,72,17,19,36,59,55,0.0762388818297331,Wednesday,2024,1,14,6
2024-01-24 15:03:30,81,18,21,42,36,68,0.076608784473953,Wednesday,2024,1,15,6
2024-01-24 16:48:00,75,16,19,40,78,57,0.13348588863463,Wednesday,2024,1,16,6
2024-01-24 21:02:30,81,18,20,43,109,60,0.1336270190895741,Wednesday,2024,1,21,6
2024-01-24 23:33:00,67,17,20,30,76,67,0.1297509829619921,Wednesday,2024,1,23,6
2024-01-25 13:24:00,81,21,23,37,61,50,0.0611961057023643,Thursday,2024,1,13,4
2024-01-25 14:06:30,71,21,15,35,57,54,0.0827389443651925,Thursday,2024,1,14,4
2024-01-25 14:24:00,79,19,19,41,68,61,0.131040131040131,Thursday,2024,1,14,4
2024-01-25 14:38:30,61,16,21,24,31,49,0.1256732495511669,Thursday,2024,1,14,4
2024-01-25 14:42:00,78,22,19,37,86,52,0.0658307210031347,Thursday,2024,1,14,4
2024-01-25 14:45:00,73,20,12,41,85,70,0.1575129533678756,Thursday,2024,1,14,4
2024-01-25 14:48:30,73,19,14,40,94,65,0.1162790697674418,Thursday,2024,1,14,4
2024-01-25 15:10:00,81,23,19,39,117,57,0.0930674264007597,Thursday,2024,1,15,4
2024-01-25 15:38:30,72,16,14,42,64,55,0.0774577954319761,Thursday,2024,1,15,4
2024-01-25 17:37:00,77,18,14,45,68,61,0.1002570694087403,Thursday,2024,1,17,4
2024-01-26 00:59:30,76,22,19,35,85,67,0.1413911060433295,Friday,2024,1,0,0
2024-01-26 15:06:30,76,18,17,41,101,61,0.1164537941397445,Friday,2024,1,15,0
2024-01-26 15:08:30,69,17,15,37,40,55,0.0887792848335388,Friday,2024,1,15,0
2024-01-26 15:21:00,75,19,18,38,94,48,0.060313630880579,Friday,2024,1,15,0
2024-01-26 15:28:00,77,17,21,39,60,59,0.0971843778383288,Friday,2024,1,15,0
2024-01-26 15:31:30,85,21,22,42,81,72,0.0971428571428571,Friday,2024,1,15,0
2024-01-26 15:33:00,79,20,17,42,86,47,0.2328205128205128,Friday,2024,1,15,0
2024-01-26 16:02:00,81,22,17,42,83,53,0.060702875399361,Friday,2024,1,16,0
2024-01-26 16:21:00,81,18,17,46,90,62,0.0921861281826163,Friday,2024,1,16,0
2024-01-26 16:28:00,70,19,16,35,46,61,0.1239048811013767,Friday,2024,1,16,0
2024-01-26 17:52:00,82,17,19,46,109,57,0.0831960461285008,Friday,2024,1,17,0
2024-01-27 00:45:30,76,20,18,38,88,68,0.1137855579868709,Saturday,2024,1,0,2
2024-01-27 10:58:30,66,12,22,32,7,46,0.1017369727047146,Saturday,2024,1,10,2
2024-01-27 12:44:00,73,19,15,39,78,60,0.1079393398751115,Saturday,2024,1,12,2
2024-01-27 15:16:00,57,18,14,25,56,58,0.0652741514360313,Saturday,2024,1,15,2
2024-01-27 15:19:00,73,16,20,37,20,55,0.1228533685601056,Saturday,2024,1,15,2
2024-01-27 15:20:00,76,19,15,42,49,61,0.1130625686059275,Saturday,2024,1,15,2
2024-01-27 15:25:00,82,20,18,44,116,49,0.081860465116279,Saturday,2024,1,15,2
2024-01-27 15:53:00,60,17,12,31,78,73,0.0892086330935251,Saturday,2024,1,15,2
2024-01-27 16:54:30,85,21,21,43,55,54,0.056544502617801,Saturday,2024,1,16,2
2024-01-27 17:30:30,73,18,17,38,110,63,0.093113482056256,Saturday,2024,1,17,2
2024-01-27 18:03:30,79,17,18,44,88,56,0.091887417218543,Saturday,2024,1,18,2
2024-01-28 13:51:00,72,17,13,42,76,61,0.1014023732470334,Sunday,2024,1,13,3
2024-01-28 13:55:30,81,19,20,42,94,50,0.0573318632855567,Sunday,2024,1,13,3
2024-01-28 14:02:30,77,20,19,38,37,54,0.0726114649681528,Sunday,2024,1,14,3
2024-01-28 14:38:30,72,15,19,38,50,56,0.0752453653217012,Sunday,2024,1,14,3
2024-01-28 14:44:00,76,22,17,37,81,46,0.1851085832471561,Sunday,2024,1,14,3
2024-01-28 14:56:00,87,20,23,44,136,60,0.0561714708056171,Sunday,2024,1,14,3
2024-01-28 14:57:00,76,20,23,33,46,55,0.0595399188092016,Sunday,2024,1,14,3
2024-01-28 16:39:00,70,17,21,32,62,66,0.1363636363636363,Sunday,2024,1,16,3
2024-01-28 17:38:30,70,19,10,41,121,74,0.1922317314022383,Sunday,2024,1,17,3
2024-01-29 00:15:00,85,23,20,42,150,66,0.0910815939278937,Monday,2024,1,0,1
2024-01-29 13:45:30,81,19,23,39,71,51,0.0481347773766546,Monday,2024,1,13,1
2024-01-29 13:49:30,84,22,23,39,93,54,0.0406091370558375,Monday,2024,1,13,1
2024-01-29 14:36:30,69,16,16,37,71,55,0.0893246187363834,Monday,2024,1,14,1
2024-01-29 14:56:30,75,21,16,38,38,45,0.1625916870415648,Monday,2024,1,14,1
2024-01-29 14:58:00,85,21,18,46,78,64,0.0985645933014354,Monday,2024,1,14,1
2024-01-29 15:02:00,86,22,19,45,92,76,0.1287128712871287,Monday,2024,1,15,1
2024-01-29 15:06:00,79,16,22,41,68,57,0.0708050436469447,Monday,2024,1,15,1
2024-01-29 16:00:30,64,17,21,26,56,63,0.1053412462908011,Monday,2024,1,16,1
2024-01-29 23:20:30,81,21,20,40,71,66,0.136852394916911,Monday,2024,1,23,1
2024-01-30 12:27:00,59,19,15,25,46,61,0.1449559255631733,Tuesday,2024,1,12,5
2024-01-30 13:49:00,67,17,19,31,43,53,0.1080291970802919,Tuesday,2024,1,13,5
2024-01-30 14:35:00,66,15,13,38,55,63,0.0982857142857142,Tuesday,2024,1,14,5
2024-01-30 14:56:00,75,18,17,40,72,56,0.0873882820258192,Tuesday,2024,1,14,5
2024-01-30 15:02:00,82,17,24,41,94,56,0.0552763819095477,Tuesday,2024,1,15,5
2024-01-30 15:32:00,76,23,13,40,107,46,0.2027158098933074,Tuesday,2024,1,15,5
2024-01-30 15:59:00,87,22,21,44,98,74,0.1098039215686274,Tuesday,2024,1,15,5
2024-01-30 16:18:30,84,19,22,43,104,61,0.0785083415112855,Tuesday,2024,1,16,5
2024-01-30 17:04:30,92,24,22,46,130,53,0.0623481781376518,Tuesday,2024,1,17,5
2024-01-31 12:29:00,66,18,13,35,111,65,0.1196581196581196,Wednesday,2024,1,12,6
2024-01-31 12:38:00,73,21,16,36,45,53,0.0712401055408971,Wednesday,2024,1,12,6
2024-01-31 13:49:00,88,24,21,43,132,56,0.0585048754062838,Wednesday,2024,1,13,6
2024-01-31 13:55:00,82,22,22,38,99,51,0.0387182910547396,Wednesday,2024,1,13,6
2024-01-31 14:01:30,81,17,20,44,87,62,0.0947907771135781,Wednesday,2024,1,14,6
2024-01-31 14:01:30,75,19,18,38,29,52,0.0508474576271186,Wednesday,2024,1,14,6
2024-01-31 14:04:00,69,21,18,30,45,56,0.1040118870728083,Wednesday,2024,1,14,6
2024-01-31 14:38:30,75,18,15,42,79,65,0.0792079207920792,Wednesday,2024,1,14,6
2024-01-31 15:27:00,75,16,19,40,70,56,0.0685990338164251,Wednesday,2024,1,15,6
2024-01-31 15:44:00,84,23,20,41,123,71,0.1058052434456928,Wednesday,2024,1,15,6
2024-01-31 15:44:30,73,20,18,35,34,46,0.2012195121951219,Wednesday,2024,1,15,6
2024-01-31 17:24:00,68,16,17,35,92,61,0.159678858162355,Wednesday,2024,1,17,6
2024-02-01 13:29:30,62,13,12,37,28,62,0.0886571056062581,Thursday,2024,2,13,4
2024-02-01 13:51:30,86,20,21,45,80,52,0.0365714285714285,Thursday,2024,2,13,4
2024-02-01 14:14:30,71,18,16,37,57,52,0.0872235872235872,Thursday,2024,2,14,4
2024-02-01 14:29:00,77,17,19,41,74,55,0.0748717948717948,Thursday,2024,2,14,4
2024-02-01 14:39:30,73,21,17,35,58,46,0.146031746031746,Thursday,2024,2,14,4
2024-02-01 15:28:30,73,17,14,42,81,66,0.0925341745531019,Thursday,2024,2,15,4
2024-02-01 15:50:00,82,21,20,41,54,56,0.0510304219823356,Thursday,2024,2,15,4
2024-02-01 15:59:30,74,18,22,34,74,57,0.074074074074074,Thursday,2024,2,15,4
2024-02-01 16:43:00,89,23,21,45,120,72,0.0803432137285491,Thursday,2024,2,16,4
2024-02-01 17:20:00,85,22,21,42,62,54,0.0789724072312083,Thursday,2024,2,17,4
2024-02-01 18:53:00,71,17,20,34,56,63,0.1289662231320368,Thursday,2024,2,18,4
2024-02-01 19:58:00,79,17,18,44,107,67,0.1238570241064006,Thursday,2024,2,19,4
2024-02-02 13:59:00,59,16,14,29,59,62,0.1639962299717247,Friday,2024,2,13,0
2024-02-02 14:03:00,72,16,23,33,76,58,0.0491228070175438,Friday,2024,2,14,0
2024-02-02 14:11:00,76,19,17,40,79,52,0.0477855477855477,Friday,2024,2,14,0
2024-02-02 14:12:00,82,21,21,40,33,47,0.1196777905638665,Friday,2024,2,14,0
2024-02-02 14:38:30,75,18,20,37,50,55,0.0707497360084477,Friday,2024,2,14,0
2024-02-02 14:48:00,72,19,14,39,15,64,0.0980132450331125,Friday,2024,2,14,0
2024-02-02 15:19:00,68,15,16,37,39,52,0.0996677740863787,Friday,2024,2,15,0
2024-02-02 16:00:30,78,19,14,45,88,67,0.1158480074142724,Friday,2024,2,16,0
2024-02-02 16:17:00,87,24,18,45,128,72,0.1159420289855072,Friday,2024,2,16,0
2024-02-02 16:33:00,73,15,17,41,81,54,0.087215064420218,Friday,2024,2,16,0
2024-02-02 16:53:00,84,21,21,42,80,56,0.0564102564102564,Friday,2024,2,16,0
2024-02-02 20:26:30,88,22,21,45,91,63,0.12636899747262,Friday,2024,2,20,0
2024-02-03 10:50:30,67,17,18,32,72,67,0.1951466127401415,Saturday,2024,2,10,2
2024-02-03 14:04:00,75,21,22,32,47,54,0.0597609561752988,Saturday,2024,2,14,2
2024-02-03 14:06:00,79,19,21,39,80,66,0.0906593406593406,Saturday,2024,2,14,2
2024-02-03 14:36:00,71,16,18,37,32,52,0.0713422007255139,Saturday,2024,2,14,2
2024-02-03 14:56:00,80,22,22,36,83,72,0.1010830324909747,Saturday,2024,2,14,2
2024-02-03 15:28:30,73,17,17,39,76,68,0.0825,Saturday,2024,2,15,2
2024-02-03 15:44:00,69,21,18,30,54,47,0.0978627671541057,Saturday,2024,2,15,2
2024-02-03 15:46:00,79,17,20,42,61,54,0.0638516992790937,Saturday,2024,2,15,2
2024-02-03 15:54:30,78,21,16,41,84,53,0.0790243902439024,Saturday,2024,2,15,2
2024-02-03 16:59:00,57,17,14,26,48,57,0.0610236220472441,Saturday,2024,2,16,2
2024-02-03 17:11:30,84,19,22,43,36,55,0.0671342685370741,Saturday,2024,2,17,2
2024-02-03 19:35:30,70,21,12,37,73,62,0.0990783410138248,Saturday,2024,2,19,2
2024-02-04 02:49:30,70,21,22,27,49,67,0.094188376753507,Sunday,2024,2,2,3
2024-02-04 13:46:30,77,16,19,42,74,67,0.1175824175824175,Sunday,2024,2,13,3
2024-02-04 13:50:00,82,21,20,41,65,55,0.0752453653217012,Sunday,2024,2,13,3
2024-02-04 14:00:00,73,16,21,36,59,52,0.0832214765100671,Sunday,2024,2,14,3
2024-02-04 14:06:30,88,22,23,43,84,53,0.0490605427974947,Sunday,2024,2,14,3
2024-02-04 14:14:30,83,22,19,42,124,71,0.0973360655737704,Sunday,2024,2,14,3
2024-02-04 14:16:30,67,19,23,25,58,46,0.1086675291073738,Sunday,2024,2,14,3
2024-02-04 14:25:30,86,18,22,46,89,67,0.0693756194251734,Sunday,2024,2,14,3
2024-02-04 14:40:30,72,21,17,34,75,63,0.1166032953105196,Sunday,2024,2,14,3
2024-02-04 15:04:00,86,20,21,45,112,59,0.0513447432762836,Sunday,2024,2,15,3
2024-02-04 15:05:00,67,14,20,33,40,54,0.071071071071071,Sunday,2024,2,15,3
2024-02-04 15:31:00,75,17,22,36,64,55,0.0828402366863905,Sunday,2024,2,15,3
2024-02-04 19:52:30,83,19,21,43,98,64,0.1362489486963835,Sunday,2024,2,19,3
2024-02-05 00:32:30,66,18,19,29,52,66,0.0446601941747572,Monday,2024,2,0,1
2024-02-05 13:33:30,70,17,17,36,22,51,0.0431654676258992,Monday,2024,2,13,1
2024-02-05 13:51:30,87,21,24,42,85,56,0.0460772104607721,Monday,2024,2,13,1
2024-02-05 14:08:30,86,21,19,46,78,65,0.068068068068068,Monday,2024,2,14,1
2024-02-05 14:20:00,82,21,21,40,81,72,0.0900098911968348,Monday,2024,2,14,1
2024-02-05 14:53:30,75,15,19,41,47,54,0.0672985781990521,Monday,2024,2,14,1
2024-02-05 15:00:00,86,19,23,44,96,60,0.0709903593339176,Monday,2024,2,15,1
2024-02-05 15:01:00,68,17,21,30,72,62,0.1070110701107011,Monday,2024,2,15,1
2024-02-05 15:05:00,90,21,23,46,53,68,0.0628385698808234,Monday,2024,2,15,1
2024-02-05 15:11:30,81,21,21,39,58,53,0.0549943883277216,Monday,2024,2,15,1
2024-02-05 17:18:00,56,16,17,23,66,68,0.1217391304347826,Monday,2024,2,17,1
2024-02-06 13:32:30,83,21,24,38,73,55,0.0441379310344827,Tuesday,2024,2,13,5
2024-02-06 13:38:00,75,16,22,37,35,70,0.0751592356687898,Tuesday,2024,2,13,5
2024-02-06 14:17:30,84,22,20,42,93,71,0.0884861407249466,Tuesday,2024,2,14,5
2024-02-06 14:31:30,76,16,20,40,65,64,0.0886075949367088,Tuesday,2024,2,14,5
2024-02-06 14:32:00,62,16,19,27,66,61,0.0670470756062767,Tuesday,2024,2,14,5
2024-02-06 14:34:00,86,24,23,39,133,59,0.0669856459330143,Tuesday,2024,2,14,5
2024-02-06 15:13:00,78,21,15,42,45,44,0.0921919096895578,Tuesday,2024,2,15,5
2024-02-06 17:16:00,77,16,17,44,58,53,0.0814441645675902,Tuesday,2024,2,17,5
2024-02-06 17:52:00,75,21,19,35,85,70,0.1423529411764706,Tuesday,2024,2,17,5
2024-02-06 20:42:00,87,21,22,44,97,63,0.1170651277823578,Tuesday,2024,2,20,5
2024-02-07 13:02:00,79,17,24,38,52,70,0.0358514724711907,Wednesday,2024,2,13,6
2024-02-07 13:52:30,83,21,21,41,42,46,0.1090225563909774,Wednesday,2024,2,13,6
2024-02-07 13:54:30,83,21,24,38,65,54,0.0314547837483617,Wednesday,2024,2,13,6
2024-02-07 14:25:00,79,21,20,38,69,72,0.08,Wednesday,2024,2,14,6
2024-02-07 14:27:30,76,21,13,42,79,63,0.0848214285714285,Wednesday,2024,2,14,6
2024-02-07 14:29:00,82,21,17,44,79,61,0.0839760068551842,Wednesday,2024,2,14,6
2024-02-07 14:29:30,64,13,15,36,37,51,0.0883590462833099,Wednesday,2024,2,14,6
2024-02-07 15:03:00,90,23,21,46,118,58,0.0559062218214607,Wednesday,2024,2,15,6
2024-02-07 15:42:30,76,17,19,40,77,54,0.0816522574447646,Wednesday,2024,2,15,6
2024-02-07 16:23:00,89,23,23,43,97,53,0.0455991516436903,Wednesday,2024,2,16,6
2024-02-07 19:52:30,69,15,22,32,89,69,0.0699844479004665,Wednesday,2024,2,19,6
2024-02-07 19:59:30,72,16,20,36,87,61,0.1424606845513413,Wednesday,2024,2,19,6
2024-02-08 13:19:00,86,21,22,43,52,66,0.0463980463980464,Thursday,2024,2,13,4
2024-02-08 13:39:00,84,22,23,39,97,53,0.0436953807740324,Thursday,2024,2,13,4
2024-02-08 14:15:30,75,19,20,36,58,45,0.1596534653465346,Thursday,2024,2,14,4
2024-02-08 14:17:00,84,21,22,41,109,71,0.0941286113699906,Thursday,2024,2,14,4
2024-02-08 14:53:00,82,21,22,39,80,52,0.0682080924855491,Thursday,2024,2,14,4
2024-02-08 15:23:00,68,16,22,30,80,58,0.0983379501385041,Thursday,2024,2,15,4
2024-02-08 15:39:00,83,22,22,39,70,52,0.0821467688937568,Thursday,2024,2,15,4
2024-02-08 16:13:00,83,22,15,46,97,65,0.0749250749250749,Thursday,2024,2,16,4
2024-02-08 17:13:00,77,17,15,45,85,54,0.0909090909090909,Thursday,2024,2,17,4
2024-02-08 19:29:30,76,20,22,34,78,59,0.079667063020214,Thursday,2024,2,19,4
2024-02-09 01:38:30,89,22,22,45,102,70,0.0981496379726468,Friday,2024,2,1,0
2024-02-09 03:23:00,44,14,9,21,29,59,0.2096317280453258,Friday,2024,2,3,0
2024-02-09 13:20:00,82,21,23,38,50,66,0.050632911392405,Friday,2024,2,13,0
2024-02-09 14:39:30,84,19,19,46,101,61,0.1103678929765886,Friday,2024,2,14,0
2024-02-09 15:00:30,64,17,13,34,59,53,0.0576271186440678,Friday,2024,2,15,0
2024-02-09 15:02:30,71,19,19,33,107,71,0.1214470284237726,Friday,2024,2,15,0
2024-02-09 16:07:30,76,17,16,43,64,50,0.0634595701125895,Friday,2024,2,16,0
2024-02-09 16:15:00,80,21,13,46,60,45,0.1395348837209302,Friday,2024,2,16,0
2024-02-09 16:16:00,80,20,19,41,140,57,0.0478927203065134,Friday,2024,2,16,0
2024-02-09 16:55:30,89,23,20,46,99,52,0.0558608058608058,Friday,2024,2,16,0
2024-02-10 13:51:30,71,17,14,40,66,67,0.0449293966623876,Saturday,2024,2,13,2
2024-02-10 13:53:00,71,16,22,33,50,59,0.0721533258173618,Saturday,2024,2,13,2
2024-02-10 14:04:30,64,20,12,32,25,47,0.1739130434782608,Saturday,2024,2,14,2
2024-02-10 14:09:00,64,18,15,31,57,50,0.0866477272727272,Saturday,2024,2,14,2
2024-02-10 14:26:00,84,23,20,41,111,71,0.1177664974619289,Saturday,2024,2,14,2
2024-02-10 14:39:00,88,23,21,44,119,55,0.085498742665549,Saturday,2024,2,14,2
2024-02-10 15:40:00,82,22,22,38,72,52,0.0511182108626198,Saturday,2024,2,15,2
2024-02-10 16:30:00,84,20,21,43,163,68,0.1217129977460556,Saturday,2024,2,16,2
2024-02-10 16:57:30,79,17,18,44,84,56,0.074074074074074,Saturday,2024,2,16,2
2024-02-11 13:22:00,74,18,15,41,95,59,0.1088435374149659,Sunday,2024,2,13,3
2024-02-11 13:26:00,85,19,24,42,45,68,0.053204353083434,Sunday,2024,2,13,3
2024-02-11 13:32:30,87,21,24,42,70,53,0.0290037831021437,Sunday,2024,2,13,3
2024-02-11 14:07:30,76,19,21,36,25,51,0.0860495436766623,Sunday,2024,2,14,3
2024-02-11 14:36:30,88,23,23,42,94,52,0.0536082474226804,Sunday,2024,2,14,3
2024-02-11 15:10:00,66,18,20,28,62,48,0.1488162344983089,Sunday,2024,2,15,3
2024-02-11 15:26:00,94,23,24,47,137,59,0.0420332355816226,Sunday,2024,2,15,3
2024-02-11 15:35:30,78,17,19,42,91,55,0.0864583333333333,Sunday,2024,2,15,3
2024-02-11 16:13:00,85,23,22,40,108,71,0.090297790585975,Sunday,2024,2,16,3
2024-02-11 17:34:00,89,22,23,44,104,68,0.0813439434129089,Sunday,2024,2,17,3
2024-02-11 23:00:00,81,19,20,42,103,59,0.1430711610486891,Sunday,2024,2,23,3
2024-02-12 13:24:00,84,21,24,39,56,52,0.0447204968944099,Monday,2024,2,13,1
2024-02-12 13:25:00,87,21,23,43,70,68,0.0624277456647398,Monday,2024,2,13,1
2024-02-12 14:12:00,76,16,19,41,36,50,0.0737628384687208,Monday,2024,2,14,1
2024-02-12 14:54:30,69,19,16,34,61,68,0.1069364161849711,Monday,2024,2,14,1
2024-02-12 15:13:30,87,22,23,42,84,52,0.0508298755186722,Monday,2024,2,15,1
2024-02-12 15:16:00,87,24,21,42,132,58,0.0583090379008746,Monday,2024,2,15,1
2024-02-12 15:28:30,79,17,19,43,67,68,0.1210838272650296,Monday,2024,2,15,1
2024-02-12 15:41:00,77,17,18,42,77,54,0.0613756613756613,Monday,2024,2,15,1
2024-02-12 20:16:30,76,17,21,38,81,60,0.1438127090301003,Monday,2024,2,20,1
2024-02-13 12:56:30,89,21,25,43,72,69,0.0275229357798165,Tuesday,2024,2,12,5
2024-02-13 13:37:00,79,19,16,44,96,59,0.0781387181738367,Tuesday,2024,2,13,5
2024-02-13 14:13:00,82,20,20,42,132,60,0.0553319919517102,Tuesday,2024,2,14,5
2024-02-13 14:22:00,80,21,19,40,103,67,0.0910010111223458,Tuesday,2024,2,14,5
2024-02-13 14:32:00,87,21,23,43,61,51,0.0420932878270762,Tuesday,2024,2,14,5
2024-02-13 14:43:30,74,20,19,35,81,46,0.1946697566628041,Tuesday,2024,2,14,5
2024-02-13 15:29:00,81,20,18,43,56,50,0.0513368983957219,Tuesday,2024,2,15,5
2024-02-13 15:31:30,92,23,23,46,98,52,0.0514499532273152,Tuesday,2024,2,15,5
2024-02-13 15:43:30,70,17,16,37,94,55,0.0850622406639004,Tuesday,2024,2,15,5
2024-02-13 18:16:00,87,23,20,44,132,70,0.1284175642087821,Tuesday,2024,2,18,5
2024-02-14 12:04:30,69,21,14,34,53,50,0.0551724137931034,Wednesday,2024,2,12,6
2024-02-14 13:00:30,71,19,17,35,42,60,0.0796344647519582,Wednesday,2024,2,13,6
2024-02-14 13:25:00,86,19,24,43,88,69,0.0430247718383311,Wednesday,2024,2,13,6
2024-02-14 14:50:30,74,19,21,34,30,50,0.0728476821192053,Wednesday,2024,2,14,6
2024-02-14 15:39:30,74,17,20,37,43,45,0.1376433785192909,Wednesday,2024,2,15,6
2024-02-14 15:45:00,76,17,18,41,100,55,0.072300469483568,Wednesday,2024,2,15,6
2024-02-14 15:58:00,80,20,21,39,107,62,0.0857142857142857,Wednesday,2024,2,15,6
2024-02-14 16:16:00,91,21,24,46,46,52,0.0463871543264942,Wednesday,2024,2,16,6
2024-02-14 16:31:30,78,21,19,38,68,68,0.0562571756601607,Wednesday,2024,2,16,6
2024-02-14 17:34:00,74,17,20,37,105,69,0.1527924130663856,Wednesday,2024,2,17,6
2024-02-14 21:57:30,80,19,17,44,97,59,0.0951957295373665,Wednesday,2024,2,21,6
2024-02-15 08:57:00,56,17,16,23,37,60,0.1036468330134357,Thursday,2024,2,8,4
2024-02-15 12:49:00,82,20,22,40,80,52,0.0229885057471264,Thursday,2024,2,12,4
2024-02-15 14:14:00,72,20,16,36,37,49,0.062251655629139,Thursday,2024,2,14,4
2024-02-15 14:19:00,87,21,24,42,74,69,0.068649885583524,Thursday,2024,2,14,4
2024-02-15 15:30:00,88,21,24,43,75,52,0.0446428571428571,Thursday,2024,2,15,4
2024-02-15 15:33:30,75,17,16,42,72,54,0.0769230769230769,Thursday,2024,2,15,4
2024-02-15 15:53:00,86,23,22,41,136,62,0.0625620655412115,Thursday,2024,2,15,4
2024-02-15 15:56:30,82,21,16,45,102,68,0.1313043478260869,Thursday,2024,2,15,4
2024-02-15 18:20:30,86,23,20,43,117,68,0.1270247229326513,Thursday,2024,2,18,4
2024-02-15 22:20:00,87,21,21,45,89,61,0.1093082835183603,Thursday,2024,2,22,4
2024-02-16 10:51:00,73,17,23,33,52,61,0.0390117035110533,Friday,2024,2,10,0
2024-02-16 12:22:30,72,21,18,33,66,70,0.111791730474732,Friday,2024,2,12,0
2024-02-16 13:26:30,84,21,23,40,96,68,0.0580645161290322,Friday,2024,2,13,0
2024-02-16 13:53:30,77,17,23,37,66,51,0.0345781466113416,Friday,2024,2,13,0
2024-02-16 14:33:30,88,22,24,42,94,52,0.0448901623686723,Friday,2024,2,14,0
2024-02-16 15:09:00,74,20,17,37,40,49,0.0490081680280046,Friday,2024,2,15,0
2024-02-16 15:14:00,71,21,22,28,86,59,0.0361581920903954,Friday,2024,2,15,0
2024-02-16 15:21:00,80,17,23,40,79,60,0.0714948932219127,Friday,2024,2,15,0
2024-02-16 16:38:30,63,18,11,34,64,47,0.1244979919678714,Friday,2024,2,16,0
2024-02-16 17:25:30,73,18,20,35,102,68,0.1259445843828715,Friday,2024,2,17,0
2024-02-16 20:25:30,72,19,17,36,81,61,0.1046511627906976,Friday,2024,2,20,0
2024-02-17 13:32:00,76,21,15,40,111,59,0.0649854510184287,Saturday,2024,2,13,2
2024-02-17 13:48:30,89,22,24,43,87,69,0.0390995260663507,Saturday,2024,2,13,2
2024-02-17 14:06:30,73,22,20,31,88,53,0.0717360114777618,Saturday,2024,2,14,2
2024-02-17 14:19:00,79,19,23,37,86,58,0.0849598163030998,Saturday,2024,2,14,2
2024-02-17 15:06:00,84,22,21,41,92,51,0.0495449949443882,Saturday,2024,2,15,2
2024-02-17 15:32:30,74,16,18,40,35,50,0.0809898762654668,Saturday,2024,2,15,2
2024-02-17 16:23:30,91,21,24,46,80,50,0.0438512869399428,Saturday,2024,2,16,2
2024-02-17 16:35:30,76,21,19,36,50,49,0.1588345864661654,Saturday,2024,2,16,2
